event_date,event_timestamp,event_name,event_value_in_usd,user_id,user_pseudo_id,user_first_touch_timestamp,category,mobile_model_name,mobile_brand_name,operating_system,language,is_limited_ad_tracking,browser,browser_version,country,medium,name,traffic_source,platform,total_item_quantity,purchase_revenue_in_usd,refund_value_in_usd,shipping_value_in_usd,tax_value_in_usd,transaction_id,page_title,page_location,source,page_referrer,campaign
20210125,1611536693126019,scroll,,,59652303.7334535516,1611536607744373,desktop,Edge,Microsoft,Web,,No,Edge,87.0,Belgium,cpc,<Other>,google,WEB,,,,,,,Men's / Unisex | Apparel | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Mens,shop.googlemerchandisestore.com,https://shop.googlemerchandisestore.com/?,(referral)
20201118,1605733173465171,view_promotion,,,63065047.1528981701,1603403677546140,desktop,Edge,Microsoft,Web,en-us,No,Edge,86.0,Canada,cpc,<Other>,google,WEB,,,,,,(not set),Home,https://shop.googlemerchandisestore.com/,<Other>,,(referral)
20201209,1607500270870143,first_visit,,,19501344.7802722601,1607500270870143,desktop,Edge,Microsoft,Windows,en-us,No,Edge,<Other>,United States,cpc,<Other>,google,WEB,,,,,,,Home,https://shop.googlemerchandisestore.com/,,,
20201118,1605666330496892,page_view,,,4183755.4967652608,1605666296804885,desktop,Edge,Microsoft,Web,en-us,No,Edge,87.0,Mongolia,cpc,<Other>,google,WEB,,,,,,,YouTube | Shop by Brand | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Shop+by+Brand/YouTube,,,
20201125,1606308490781727,page_view,,,7584413.2960738288,1606308260374307,desktop,Edge,Microsoft,Web,en-gb,No,Edge,86.0,Indonesia,cpc,<Other>,google,WEB,,,,,,,Sale | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Clearance,google,,<Other>
20201110,1604995945455112,user_engagement,,,4455030.1201516669,1604995431151719,desktop,Edge,Microsoft,Windows,en-us,No,Edge,87.0,United States,cpc,<Other>,google,WEB,,,,,,,Android Iconic Crew,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Android+Iconic+Crew,shop.googlemerchandisestore.com,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Mens?,(referral)
20201103,1604401568025786,page_view,,,11390645.9700018055,1604401428159973,desktop,Edge,Microsoft,Web,,No,Edge,87.0,United States,cpc,<Other>,google,WEB,,,,,,,Apparel | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel,google,,(organic)
20201106,1604672588660593,user_engagement,,,35987446.5408387449,1604672312706893,desktop,Edge,Microsoft,Windows,,No,Edge,87.0,Canada,cpc,<Other>,google,WEB,,,,,,,Google Campus Bike,https://shop.googlemerchandisestore.com/Google+Redesign/Accessories/Google+Campus+Bike,shop.googlemerchandisestore.com,https://shop.googlemerchandisestore.com/Google+Redesign/Lifestyle?,(referral)
20210117,1610881941029353,scroll,,,4529470.8444429841,1610881850460094,desktop,Edge,Microsoft,Windows,en-us,No,Edge,<Other>,India,cpc,<Other>,google,WEB,,,,,,,Stationery | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Stationery,,https://shop.googlemerchandisestore.com/Google+Redesign/New?,
20201111,1605085629896193,view_item,,,5823061.9157756741,1605085204149405,desktop,Edge,Microsoft,Web,en,No,Edge,87.0,India,cpc,<Other>,google,WEB,,,,,,(not set),Sale | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Clearance,,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Mens?,
20210101,1609483711013168,page_view,,,4124604.0408794437,1609483706240554,desktop,Edge,Microsoft,Web,,No,Edge,87.0,United States,cpc,<Other>,google,WEB,,,,,,,Men's T-Shirts | Apparel | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Mens/Mens+T+Shirts,google,,<Other>
20210111,1610343329899718,scroll,,,5207148.0458631331,1610343101432066,desktop,Edge,Microsoft,Web,,No,Edge,<Other>,United States,cpc,<Other>,google,WEB,,,,,,,Campus Collection | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Campus+Collection,shop.googlemerchandisestore.com,,(referral)
20210116,1610774501045192,user_engagement,,,38708869.5582113362,1610774474002422,desktop,Edge,Microsoft,Windows,en-us,No,Edge,87.0,United States,cpc,<Other>,google,WEB,,,,,,,Lifestyle,https://shop.googlemerchandisestore.com/Google+Redesign/Lifestyle,shop.googlemerchandisestore.com,,(referral)
20210120,1611115315874046,page_view,,,48287393.2227768406,1611114864332320,desktop,Edge,Microsoft,Windows,en-us,No,Edge,87.0,Canada,cpc,<Other>,google,WEB,,,,,,,Google Cloud | Shop by Brand | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Shop+by+Brand/Google+Cloud,,https://shop.googlemerchandisestore.com/Google+Redesign/Shop+by+Brand/YouTube?,
20201119,1605787762832753,view_item,,,5284418088.7325696525,1605787196644908,desktop,Edge,Microsoft,Windows,en-us,No,Edge,87.0,United States,cpc,<Other>,google,WEB,,,,,,(not set),Google Speckled Beanie Navy,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Speckled+Beanie+Navy,,,
20201130,1606735556232782,view_item,,,11341074.5770059189,1606735110889754,desktop,Edge,Microsoft,Web,,No,Edge,87.0,Australia,cpc,<Other>,google,WEB,,,,,,(not set),Google Land & Sea Unisex Tee,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Land+and+Sea+Unisex+Tee,,,
20201130,1606735493541839,page_view,,,11341074.5770059189,1606735110889754,desktop,Edge,Microsoft,Web,,No,Edge,87.0,Australia,cpc,<Other>,google,WEB,,,,,,,Google Land & Sea French Terry Sweatshirt,https://shop.googlemerchandisestore.com/Google+Redesign/Google+Land+and+Sea+French+Terry+Sweatshirt,,,
20201204,1607068469591932,page_view,,,67357054.9566811359,1607067937521491,desktop,Edge,Microsoft,Web,,No,Edge,87.0,Greece,cpc,<Other>,google,WEB,,,,,,,Checkout Your Information,https://shop.googlemerchandisestore.com/yourinfo.html,,https://shop.googlemerchandisestore.com/yourinfo.html?,
20201204,1607071469256152,session_start,,,6570662.5056854916,1607071469256152,desktop,Edge,Microsoft,Web,en-us,No,Edge,86.0,United States,cpc,<Other>,google,WEB,,,,,,,Google Raincoat Navy,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Raincoat+Navy,,,
20210102,1609590611621110,view_promotion,,,76769463.4489644701,1609590606615102,desktop,Edge,Microsoft,Web,en-us,No,Edge,87.0,Canada,cpc,<Other>,google,WEB,,,,,,(not set),Home,https://shop.googlemerchandisestore.com/,,,
20201128,1606595837769984,page_view,,,6677497.8866389913,1606595812741037,desktop,Edge,Microsoft,Web,en-us,No,Edge,87.0,Spain,cpc,<Other>,google,WEB,,,,,,,Bags | Lifestyle | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Lifestyle/Bags,google,,<Other>
20201128,1606593572219939,user_engagement,,,79196528.5649458005,1606593394311934,desktop,Edge,Microsoft,Windows,en-us,No,Edge,87.0,Singapore,cpc,<Other>,google,WEB,,,,,,,Google Sherpa Zip Hoodie Navy,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Sherpa+Zip+Hoodie+Navy,shop.googlemerchandisestore.com,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Mens?,(referral)
20201128,1606593664272210,view_item,,,79196528.5649458005,1606593394311934,desktop,Edge,Microsoft,Windows,en-us,No,Edge,87.0,Singapore,cpc,<Other>,google,WEB,,,,,,(not set),Men's / Unisex | Apparel | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Mens,,https://shop.googlemerchandisestore.com/basket.html?,
20201130,1606735340560719,page_view,,,11341074.5770059189,1606735110889754,desktop,Edge,Microsoft,Web,,No,Edge,87.0,Australia,cpc,<Other>,google,WEB,,,,,,,The Google Merchandise Store - Log In,https://shop.googlemerchandisestore.com/signin.html,,,
20201122,1606073704999630,page_view,,,18563019.2023918897,1606073667848442,desktop,Edge,Microsoft,Web,en-gb,No,Edge,87.0,United States,cpc,<Other>,google,WEB,,,,,,,Google F/C Long Sleeve Charcoal,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+FC+Longsleeve+Charcoal,,,
20201128,1606593472704859,add_to_cart,,,79196528.5649458005,1606593394311934,desktop,Edge,Microsoft,Windows,en-us,No,Edge,87.0,Singapore,cpc,<Other>,google,WEB,1,,,,,(not set),Men's / Unisex | Apparel | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Mens,,,
20201204,1607070035279189,page_view,,,67357054.9566811359,1607067937521491,desktop,Edge,Microsoft,Web,,No,Edge,87.0,Greece,cpc,<Other>,google,WEB,,,,,,,Shopping Cart,https://shop.googlemerchandisestore.com/basket.html,google,https://shop.googlemerchandisestore.com/Google+Redesign/Lifestyle?,<Other>
20201211,1607701470179085,page_view,,,13100015.0304568804,1607701470179085,desktop,Edge,Microsoft,Windows,zh,No,Edge,<Other>,South Korea,cpc,<Other>,google,WEB,,,,,,,Google Dino Game Tee,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Dino+Game+Tee,google,,<Other>
